indice,dfbeta_constante,"dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN1]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN2]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN4]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN5]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN6]","dfbeta_C(diagnostico, Treatment(reference='DGN3'))[T.DGN8]","dfbeta_C(tamanho_tumor_tnm, Treatment(reference='OC11'))[T.OC12]","dfbeta_C(tamanho_tumor_tnm, Treatment(reference='OC11'))[T.OC13]","dfbeta_C(tamanho_tumor_tnm, Treatment(reference='OC11'))[T.OC14]",dfbeta_dispneia_antes_cirurgia,dfbeta_diabetes_mellitus_tipo_2,dfbeta_tabagismo,max_abs_dfbeta,dfbeta_maior_2_raiz_n
168,-0.009285113127758461,-7.131680156407912e-08,0.006113439625111529,0.018073075512254413,0.011559672303975648,3.125416169007719e-07,-0.0014484326227048427,0.04549467989030085,0.017046968168587074,0.028887641501065126,-0.0020181758254636845,-0.08100489943029032,-0.01499808971193292,0.08100489943029032,False
169,0.28879961236433294,6.051100767683664e-07,-0.12691493889028463,-0.027177134373941713,-0.08075166540391211,-3.4904296821515037e-07,-0.1014177394044023,-0.024980645224391546,0.3797371459027045,0.03114015397308912,0.22521595898826482,-0.017905136547978005,-0.3410832063193404,0.3797371459027045,True
170,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
171,0.05015566718489642,-6.807614594658101e-09,-0.1456991700342734,0.015191541568881306,-0.0014471097712353406,-5.173765775827316e-07,-0.014566995669310426,-0.03324799241277676,0.00831604930405246,0.044690219030691904,0.009194904995149137,-0.16064438509090595,-0.03373832763486555,0.16064438509090595,True
172,0.05964107956140315,-9.467446682071398e-08,-0.1488322378349142,-0.0068533415186386275,-0.012307155852950325,-5.825717584578056e-07,-0.01957116017337657,-0.018189229504438884,0.04741897318092642,0.027013186302680736,-0.17211159672472262,-0.0024739196892274423,-0.04882253945068172,0.17211159672472262,True
173,0.11491524535377086,-4.459113640904536e-07,-0.04402513946481117,-0.057123855234471686,-0.05380695513558877,-2.9507684328858944e-06,-0.021555529248384653,-0.18835408456946995,-0.0989174447189384,-0.10274814338285125,-0.02907856549930366,-0.045394067784890677,0.021404690887383403,0.18835408456946995,True
174,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
175,-0.0651818764406759,-5.113395607586358e-07,-0.04695004376293519,-0.02792935649541886,-0.012488628329841028,-2.2646983187271436e-07,0.018482021976253513,0.047471187009890406,-0.03635179145756714,0.021153877110633542,0.2846207653566838,-0.009023192472682663,0.07219660194098726,0.2846207653566838,True
176,0.0011895290667602505,2.2103538331221026e-07,0.06741541026625303,0.007096199711309003,0.005286094798995409,3.533189826613984e-07,4.384000037894762e-05,-0.00448338845590375,-0.007528574844606835,-0.17881064470899796,0.0003465056442067352,0.030729463510042798,-0.011631267877096693,0.17881064470899796,True
177,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
178,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
179,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
180,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
181,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
182,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
183,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
184,-0.0146996334531705,2.7656251748605797e-09,0.0016958553651570609,0.001862288821935893,0.003505649593018895,1.1569182388299461e-07,0.004714666358724029,0.005517565160473445,0.0027617679680210644,0.003193936647521272,0.003059361934070283,0.002783931714133929,0.012590998139497761,0.0146996334531705,False
185,0.11282227033350165,3.39031206105776e-07,-0.008704386185052468,0.013008254840789806,0.28359569181929745,5.911367626265538e-07,-0.04609499658502377,0.051693985411599204,-0.021975149399322668,0.038339818445142476,0.20092726491802185,-0.03526164245959395,-0.17935680686106645,0.28359569181929745,True
186,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
187,-0.007779037298447177,-6.698829876166359e-08,-0.0015239737739081085,-0.04575660140192347,0.000573566024509253,1.3073012591407506e-07,0.00019538271213948344,0.02474437851680934,0.01182131575240355,0.00907979640659881,0.0001848261174038984,0.00852479358264992,-0.0034358704870464836,0.04575660140192347,False
188,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
189,0.008470355737644557,1.0599367011490835e-07,0.000888170621804949,-0.06287423884091597,-0.0012588574462212873,5.344654455359292e-09,-0.0012649461521340802,-0.016957502221070606,-0.002570568856170044,-0.006257374041688371,0.005745163485601262,0.012944339091402112,-0.0047310546921930765,0.06287423884091597,False
190,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
191,0.11491524535377086,-4.459113640904536e-07,-0.04402513946481117,-0.057123855234471686,-0.05380695513558877,-2.9507684328858944e-06,-0.021555529248384653,-0.18835408456946995,-0.0989174447189384,-0.10274814338285125,-0.02907856549930366,-0.045394067784890677,0.021404690887383403,0.18835408456946995,True
192,-0.021634165554983133,-3.531903416746936e-08,-0.014776566387394332,0.0006581772584697906,0.0036816947258392447,1.1510364653265745e-07,0.006750924735464393,0.009903533814559072,0.006969920959809612,0.009067995613810664,0.004835064988089131,0.003698539551714997,0.01972775648659179,0.021634165554983133,False
193,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
194,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
195,0.004869166421937083,-1.5186444312849473e-06,-0.05879535473217102,-0.06021018812140783,-0.04047286449452642,-1.8690392721953416e-06,-0.012319407335030832,0.10026822343742127,0.009090769765480691,0.004652009700353794,-0.0579396018612715,-0.04937489548528527,0.020232569711197728,0.10026822343742127,True
196,0.004869166421937083,-1.5186444312849473e-06,-0.05879535473217102,-0.06021018812140783,-0.04047286449452642,-1.8690392721953416e-06,-0.012319407335030832,0.10026822343742127,0.009090769765480691,0.004652009700353794,-0.0579396018612715,-0.04937489548528527,0.020232569711197728,0.10026822343742127,True
197,-0.016631295781393957,5.230113683311745e-08,0.003188322267415278,0.0029343953534759722,0.004583567592525819,1.2484898677876306e-07,0.006462550074858702,-0.004465829151259728,-0.0006120565651607598,4.796070009234858e-05,0.00576366228897472,0.004290018655115756,0.01826830329302037,0.01826830329302037,False
198,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
199,-0.007779037298447177,-6.698829876166359e-08,-0.0015239737739081085,-0.04575660140192347,0.000573566024509253,1.3073012591407506e-07,0.00019538271213948344,0.02474437851680934,0.01182131575240355,0.00907979640659881,0.0001848261174038984,0.00852479358264992,-0.0034358704870464836,0.04575660140192347,False
200,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
201,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
202,0.012678127195274875,-7.895442921927216e-08,-0.09705374968302348,0.000331706654817021,0.0022906451995402337,-1.8039153288817883e-07,-0.004749212544886299,0.001722378039726741,-0.15893421572702143,0.02586583459560353,0.03962631033065168,-0.0026514409477383996,-0.010493643739761301,0.15893421572702143,True
203,0.007540890199362081,1.479062110374935e-07,-0.06190816957199398,0.002637126020134973,0.0001313268847595438,8.834795363990924e-08,-0.0009733716769760736,-0.01654659047327156,0.00880623796106428,0.01567293038793303,0.011698289751028358,0.006976948448699862,-0.006472431067009037,0.06190816957199398,False
204,-0.016631295781393957,5.230113683311745e-08,0.003188322267415278,0.0029343953534759722,0.004583567592525819,1.2484898677876306e-07,0.006462550074858702,-0.004465829151259728,-0.0006120565651607598,4.796070009234858e-05,0.00576366228897472,0.004290018655115756,0.01826830329302037,0.01826830329302037,False
205,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
206,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
207,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
208,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
209,-0.03432396217310929,-6.73226510213385e-07,0.28178817280422896,-0.012003438767546611,-0.0005977621879682578,-4.021344614014392e-07,0.004430507769988347,0.0753153182825217,-0.040083461059881205,-0.07133866898402756,-0.0532472485726337,-0.03175706160754948,0.029460643669214165,0.28178817280422896,True
210,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
211,0.004869166421937083,-1.5186444312849473e-06,-0.05879535473217102,-0.06021018812140783,-0.04047286449452642,-1.8690392721953416e-06,-0.012319407335030832,0.10026822343742127,0.009090769765480691,0.004652009700353794,-0.0579396018612715,-0.04937489548528527,0.020232569711197728,0.10026822343742127,True
212,-0.00711717210837918,-1.2535982916692682e-07,0.01071297839984905,0.007569891539862327,0.007005369313533531,3.299854973644818e-07,-0.0037075336161187028,0.059521876146273724,0.03937722555772651,0.02069144691628881,-0.0994596831301363,0.0013755053676749102,-0.023298497899234848,0.0994596831301363,True
213,-0.057048695247462526,-6.754158261153443e-07,-0.03559567348422021,-0.06830972510357994,-0.031237946236084696,-2.8032248181789105e-07,0.012260792484854996,0.07870414364748825,0.028439510207329172,-0.014005649405399953,-0.018382557157195126,0.28109641113681477,0.05265601124524738,0.28109641113681477,True
214,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
215,0.007540890199362081,1.479062110374935e-07,-0.06190816957199398,0.002637126020134973,0.0001313268847595438,8.834795363990924e-08,-0.0009733716769760736,-0.01654659047327156,0.00880623796106428,0.01567293038793303,0.011698289751028358,0.006976948448699862,-0.006472431067009037,0.06190816957199398,False
216,0.007540890199362081,1.479062110374935e-07,-0.06190816957199398,0.002637126020134973,0.0001313268847595438,8.834795363990924e-08,-0.0009733716769760736,-0.01654659047327156,0.00880623796106428,0.01567293038793303,0.011698289751028358,0.006976948448699862,-0.006472431067009037,0.06190816957199398,False
217,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
218,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
219,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
220,-0.04165294102560651,6.65421294569285e-08,-0.02352685342475341,0.004180172263447746,0.1735926955812569,4.1804142224038067e-07,0.013544080976438232,0.013882809262709699,0.16720471324616654,0.020673404213654475,-0.02495618114595812,-0.0016589007197585208,0.03330490471968424,0.1735926955812569,True
221,0.008470355737644557,1.0599367011490835e-07,0.000888170621804949,-0.06287423884091597,-0.0012588574462212873,5.344654455359292e-09,-0.0012649461521340802,-0.016957502221070606,-0.002570568856170044,-0.006257374041688371,0.005745163485601262,0.012944339091402112,-0.0047310546921930765,0.06287423884091597,False
222,0.02768070053946769,2.1714988932889898e-07,0.019938212470755258,0.011860722575444004,0.0053035291376072775,9.6174641474117e-08,-0.007848735624451582,-0.02015952567842674,0.015437466798396167,-0.008983388781098965,-0.12086952084484616,0.003831867113761756,-0.03065963466262705,0.12086952084484616,True
223,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
224,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
225,0.04939048530103049,-6.075479846845148e-08,-0.005053587271380385,-0.13514780226422285,-0.004440743181468327,-6.309670516473576e-07,-0.014056314476796967,-0.035478241945874386,-0.016038221052380383,-0.005463511871520181,-0.0020614175952789952,-0.12913086530527235,-0.02820929391525977,0.13514780226422285,True
226,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
227,0.004869166421937083,-1.5186444312849473e-06,-0.05879535473217102,-0.06021018812140783,-0.04047286449452642,-1.8690392721953416e-06,-0.012319407335030832,0.10026822343742127,0.009090769765480691,0.004652009700353794,-0.0579396018612715,-0.04937489548528527,0.020232569711197728,0.10026822343742127,True
228,-0.0146996334531705,2.7656251748605797e-09,0.0016958553651570609,0.001862288821935893,0.003505649593018895,1.1569182388299461e-07,0.004714666358724029,0.005517565160473445,0.0027617679680210644,0.003193936647521272,0.003059361934070283,0.002783931714133929,0.012590998139497761,0.0146996334531705,False
229,-0.057048695247462526,-6.754158261153443e-07,-0.03559567348422021,-0.06830972510357994,-0.031237946236084696,-2.8032248181789105e-07,0.012260792484854996,0.07870414364748825,0.028439510207329172,-0.014005649405399953,-0.018382557157195126,0.28109641113681477,0.05265601124524738,0.28109641113681477,True
230,-0.00711717210837918,-1.2535982916692682e-07,0.01071297839984905,0.007569891539862327,0.007005369313533531,3.299854973644818e-07,-0.0037075336161187028,0.059521876146273724,0.03937722555772651,0.02069144691628881,-0.0994596831301363,0.0013755053676749102,-0.023298497899234848,0.0994596831301363,True
231,0.07348748755293788,4.591876237078405e-07,0.0012801466286068537,0.00046186092746808565,-0.2954471979857902,-1.5713192241898555e-07,-0.018435648922533555,-0.07631044658216225,-0.00954207615291555,-0.027105169545422414,0.016419377106232154,0.02808379813946635,-0.059554801901095654,0.2954471979857902,True
232,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
233,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
234,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
235,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
236,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
237,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
238,-0.007496323350732441,2.6038911638889627e-07,0.010321767926198605,0.003261744610474151,0.32534154100724394,-5.137923032364432e-07,0.014801191997558907,-0.11483861243222146,-0.06364532891171847,-0.043287201962929164,0.002890342211977633,-0.027591705172233794,0.06744659002457039,0.32534154100724394,True
239,0.004869166421937083,-1.5186444312849473e-06,-0.05879535473217102,-0.06021018812140783,-0.04047286449452642,-1.8690392721953416e-06,-0.012319407335030832,0.10026822343742127,0.009090769765480691,0.004652009700353794,-0.0579396018612715,-0.04937489548528527,0.020232569711197728,0.10026822343742127,True
240,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
241,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
242,-0.02871194436464971,1.873487086726915e-07,0.12867278370015858,0.02014222162555267,0.017896820196742165,3.9913660345261684e-07,0.011051011786899623,-0.006705545536161093,-0.02196658703443564,0.2242529712549349,0.0006332938863563904,-0.037127797232217895,0.025078008169274732,0.2242529712549349,True
243,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
244,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
245,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
246,0.008470355737644557,1.0599367011490835e-07,0.000888170621804949,-0.06287423884091597,-0.0012588574462212873,5.344654455359292e-09,-0.0012649461521340802,-0.016957502221070606,-0.002570568856170044,-0.006257374041688371,0.005745163485601262,0.012944339091402112,-0.0047310546921930765,0.06287423884091597,False
247,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
248,0.008470355737644557,1.0599367011490835e-07,0.000888170621804949,-0.06287423884091597,-0.0012588574462212873,5.344654455359292e-09,-0.0012649461521340802,-0.016957502221070606,-0.002570568856170044,-0.006257374041688371,0.005745163485601262,0.012944339091402112,-0.0047310546921930765,0.06287423884091597,False
249,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
250,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
251,0.11491524535377086,-4.459113640904536e-07,-0.04402513946481117,-0.057123855234471686,-0.05380695513558877,-2.9507684328858944e-06,-0.021555529248384653,-0.18835408456946995,-0.0989174447189384,-0.10274814338285125,-0.02907856549930366,-0.045394067784890677,0.021404690887383403,0.18835408456946995,True
252,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
253,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
254,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
255,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
256,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
257,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
258,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
259,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
260,0.38076888502502626,-1.9075486053874529e-07,-0.1786215381293107,-0.023601935987957675,-0.07815684870973402,-1.8473015643128409e-06,-0.13839883036255543,0.011519996321193708,0.023316417434578317,0.43166574673517066,-0.07556294345543407,-0.12434500491158058,-0.41947030128848173,0.43166574673517066,True
261,-0.0006598344461822055,2.057957811320711e-07,0.007967524000207539,0.008159252054853856,0.005484591779167241,2.5327877221563187e-07,0.0016694375611358198,-0.013587629164497553,-0.0012319157970348377,-0.0006304069276494443,0.007851558520142026,0.006690931053631271,-0.002741772466450218,0.013587629164497553,False
262,-0.010633603513354786,4.1262102632594515e-08,0.004073836123725326,0.005285916815020021,0.004978989736403544,2.730473356988941e-07,0.0019946261337406034,0.017429216195524722,0.009153257989897037,0.009507729066783191,0.0026907651400368887,0.004200508968125691,-0.0019806684093276817,0.017429216195524722,False
